geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
"POLYGON ((191198.9246398593 4855633.248457338, 191163.34834681085 4855143.449080453, 190673.1779001825 4855179.05095902, 190708.75453334983 4855668.853178696, 191198.9246398593 4855633.248457338))",0,[],0.46377733333333343,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((191163.34834681085 4855143.449080453, 191127.77489451919 4854653.649363812, 190637.60410776787 4854689.248399376, 190673.1779001825 4855179.05095902, 191163.34834681085 4855143.449080453))",0,[],0.4243253271604938,Other,3,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((191127.77489451919 4854653.649363812, 191092.20428319974 4854163.84930741, 190602.0331563218 4854199.445499753, 190637.60410776787 4854689.248399376, 191127.77489451919 4854653.649363812))",0,[],0.21002770833333337,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,"{'motorway', 'motorway_link'}",1.6666666666666667,70.0,Florence
"POLYGON ((191092.20428319974 4854163.84930741, 191056.63651306927 4853674.048911246, 190999.01250444434 4853678.2332185395, 190979.4917182158 4853693.793030757, 190973.9025599137 4853700.931713709, 190971.3059298859 4853713.10754423, 190971.95308827463 4853735.384755479, 190967.74832215102 4853745.063910703, 190954.04993432475 4853759.95924103, 190927.13497781957 4853778.061948916, 190888.4639385416 4853796.2543789875, 190846.4543168983 4853816.717094716, 190835.2002530237 4853826.400993999, 190809.91154082032 4853852.064827625, 190771.65835464594 4853883.22894267, 190685.50653624756 4853938.971160257, 190668.6384750451 4853958.188779352, 190623.92945738224 4853984.054826643, 190615.3024251241 4853983.609880946, 190587.2342615318 4853995.656880341, 190602.0331563218 4854199.445499753, 191092.20428319974 4854163.84930741))",0,[],3.0943246607142854,residential,11,19,0.17272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'trunk'},2.5,90.0,Florence
"POLYGON ((191056.63651306927 4853674.048911246, 191053.4548237871 4853630.232245997, 191045.45123867987 4853638.057388678, 191024.95644837833 4853657.553584077, 190999.01250444434 4853678.2332185395, 191056.63651306927 4853674.048911246))",0,[],13.259842,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((191304.59414906765 4857087.829117133, 191790.1837295398 4856989.223649445, 191760.2523292501 4856577.236125825, 191270.0857473613 4856612.846191854, 191304.59414906765 4857087.829117133))",0,[],0.006670999999999997,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((191760.2523292501 4856577.236125825, 191724.6706952316 4856087.440270802, 191234.50377344835 4856123.04749447, 191270.0857473613 4856612.846191854, 191760.2523292501 4856577.236125825))",0,[],3.652873851851852,Other,25,38,0.06333333333333334,0,0,0,2,0,0,2,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((191724.6706952316 4856087.440270802, 191689.0919015411 4855597.644076245, 191198.9246398593 4855633.248457338, 191234.50377344835 4856123.04749447, 191724.6706952316 4856087.440270802))",0,[],8.610491491428569,Other,28,59,0.07804232804232804,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,{'primary'},1.0,50.0,Florence
"POLYGON ((191689.0919015411 4855597.644076245, 191653.51594839507 4855107.847542153, 191163.34834681085 4855143.449080453, 191198.9246398593 4855633.248457338, 191689.0919015411 4855597.644076245))",0,[],1.8585862978723406,Other,4,5,0.4166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((191653.51594839507 4855107.847542153, 191617.94283600966 4854618.050668522, 191127.77489451919 4854653.649363812, 191163.34834681085 4855143.449080453, 191653.51594839507 4855107.847542153))",0,[],3.600059272151898,Other,13,17,0.10897435897435898,0,0,0,0,0,0,3,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((191617.94283600966 4854618.050668522, 191582.3725646009 4854128.253455348, 191092.20428319974 4854163.84930741, 191127.77489451919 4854653.649363812, 191617.94283600966 4854618.050668522))",0,[],0.6758388571428571,Other,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'motorway_link'},3.5,40.0,Florence
"POLYGON ((191582.3725646009 4854128.253455348, 191546.80513438495 4853638.455902624, 191056.63651306927 4853674.048911246, 191092.20428319974 4854163.84930741, 191582.3725646009 4854128.253455348))",0,[],0.9264291235955058,industrial,5,4,0.2,0,0,0,0,0,0,1,0,0,1,0,0,0,Yes,"{'motorway', 'trunk', 'motorway_link'}",2.0,88.0,Florence
"POLYGON ((191546.80513438495 4853638.455902624, 191529.86919278844 4853405.21790682, 191511.5403281306 4853409.319273882, 191430.37061047147 4853430.79142416, 191384.75001806358 4853443.737167421, 191372.7928487872 4853449.768159184, 191326.36603245971 4853470.198547449, 191318.36494020687 4853474.042556143, 191283.6743222155 4853490.979222387, 191277.9078939383 4853493.784610765, 191258.77596228028 4853503.209712764, 191211.10407264315 4853523.565148148, 191198.71027661872 4853529.394110031, 191181.72071825864 4853540.656912994, 191149.15927270718 4853562.092801149, 191120.53827175364 4853577.702419278, 191113.1573465402 4853587.083588881, 191084.519248834 4853603.8852277, 191071.77092972968 4853612.3245086735, 191053.4548237871 4853630.232245997, 191056.63651306927 4853674.048911246, 191546.80513438495 4853638.455902624))",0,[],5.5369039,Other,7,9,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((191790.1837295398 4856989.223649445, 192153.62268290744 4856915.42283963, 192155.94276466075 4856918.8662927, 192276.03737968876 4856894.291231415, 192250.41606674058 4856541.626399835, 191760.2523292501 4856577.236125825, 191790.1837295398 4856989.223649445))",0,[],1.3371359224806205,Other,6,9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192250.41606674058 4856541.626399835, 192214.8347723998 4856051.833387176, 191724.6706952316 4856087.440270802, 191760.2523292501 4856577.236125825, 192250.41606674058 4856541.626399835))",0,[],4.252927746093751,Other,21,31,0.07380952380952381,1,0,0,1,0,0,2,2,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192214.8347723998 4856051.833387176, 192179.25631839124 4855562.040035202, 191689.0919015411 4855597.644076245, 191724.6706952316 4856087.440270802, 192214.8347723998 4856051.833387176))",0,[],7.023563463054185,Other,20,36,0.09473684210526316,0,0,0,0,0,0,7,0,0,0,0,0,1,Yes,{'primary'},1.0,50.0,Florence
"POLYGON ((192179.25631839124 4855562.040035202, 192143.6807049312 4855072.246343907, 191653.51594839507 4855107.847542153, 191689.0919015411 4855597.644076245, 192179.25631839124 4855562.040035202))",0,[],1.4360690000000003,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192143.6807049312 4855072.246343907, 192108.10793223593 4854582.452313291, 191617.94283600966 4854618.050668522, 191653.51594839507 4855107.847542153, 192143.6807049312 4855072.246343907))",0,[],4.762481233695652,Other,27,65,0.09259259259259259,0,0,0,0,0,0,9,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Florence
"POLYGON ((192108.10793223593 4854582.452313291, 192072.5380005212 4854092.657943345, 191582.3725646009 4854128.253455348, 191617.94283600966 4854618.050668522, 192108.10793223593 4854582.452313291))",0,[],2.4207223059701497,Other,10,16,0.17777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
"POLYGON ((192072.5380005212 4854092.657943345, 192036.97091000318 4853602.863234066, 191546.80513438495 4853638.455902624, 191582.3725646009 4854128.253455348, 192072.5380005212 4854092.657943345))",0,[],0.5389039354838708,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Florence
