geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
"POLYGON ((272998.585894538 4624710.079976299, 272998.585894538 4624213.06137279, 272502.99218777905 4624213.061372789, 272502.99218777916 4624710.079976298, 272998.585894538 4624710.079976299))",0,[],18.302375396039604,Other,44,86,0.045454545454545456,0,0,5,0,0,0,11,0,3,0,0,0,6,Yes,"{'residential', 'tertiary'}",1.7204301075268817,50.0,Rome
"POLYGON ((272998.585894538 4624213.06137279, 272998.585894538 4623716.04276928, 272515.1603248404 4623716.04276928, 272508.7689812535 4623718.443557454, 272506.84125396283 4623716.470810455, 272506.55668267614 4623716.04276928, 272502.99218777916 4623716.04276928, 272502.99218777905 4624213.061372789, 272998.585894538 4624213.06137279))",0,[],16.95433381395349,Other,47,95,0.04394079555966698,0,0,1,0,0,0,2,0,1,0,0,0,0,Yes,"{'residential', 'tertiary'}",1.9702970297029703,50.0,Rome
"POLYGON ((272998.585894538 4623716.04276928, 272998.58589453786 4623490.09245883, 272988.41256663715 4623493.154043181, 272968.42979536357 4623497.867413594, 272963.3171045657 4623501.786547866, 272953.45700916636 4623510.902575184, 272934.89296644775 4623524.374100018, 272914.0159175982 4623537.107708585, 272891.5093965441 4623549.915346269, 272877.6194103041 4623555.613744199, 272865.8593724409 4623560.477604254, 272853.14967120846 4623565.84958582, 272837.7035051929 4623571.308489976, 272823.4958046747 4623575.127534921, 272807.9812272345 4623580.2663431885, 272800.0046438206 4623585.499216015, 272795.30968599336 4623589.9831951, 272785.4028644703 4623597.355904076, 272769.83099837473 4623605.9311632775, 272761.95389284554 4623609.83823443, 272753.2920889257 4623612.369749729, 272742.98791175697 4623614.308781693, 272733.6038239581 4623614.284581317, 272716.17941756395 4623611.981629648, 272713.8633150263 4623611.41054855, 272710.66312796855 4623612.1013278235, 272706.9321733631 4623614.954174994, 272706.39821616776 4623620.68426866, 272706.00314960035 4623623.18658942, 272704.8761939632 4623625.189759451, 272696.23533667263 4623630.9996162215, 272685.9003934742 4623636.685478117, 272673.31323743134 4623641.976098797, 272655.24678547494 4623647.763221378, 272639.2739525732 4623662.575950882, 272615.85893016617 4623678.470033392, 272594.2588398091 4623687.548552063, 272562.86000059824 4623694.293308577, 272532.38335047115 4623708.567118437, 272520.6331061417 4623713.987021778, 272515.1603248404 4623716.04276928, 272998.585894538 4623716.04276928))",0,[],3.9490141016949147,Other,7,12,0.2857142857142857,0,0,2,0,0,0,0,0,0,0,0,0,0,No,{'tertiary'},2.0,50.0,Rome
"POLYGON ((272506.55668267614 4623716.04276928, 272505.16237914155 4623713.945511582, 272502.9921877791 4623713.792170079, 272502.99218777916 4623716.04276928, 272506.55668267614 4623716.04276928))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Rome
"POLYGON ((272998.585894538 4625664.470625348, 273176.6563105256 4625704.1171833165, 273494.1796012968 4625704.117183316, 273494.17960129667 4625207.098579806, 272998.58589453786 4625207.098579807, 272998.585894538 4625664.470625348))",0,[],0.07127300000000002,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Rome
"POLYGON ((273176.6563105256 4625704.1171833165, 273272.25320285995 4625725.401391096, 273494.1796012968 4625870.230915716, 273494.1796012968 4625704.117183316, 273176.6563105256 4625704.1171833165))",0,[],0.071273,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Rome
"POLYGON ((273494.17960129667 4625207.098579806, 273494.17960129667 4624710.079976298, 272998.585894538 4624710.079976299, 272998.58589453786 4625207.098579807, 273494.17960129667 4625207.098579806))",0,[],0.18447070588235293,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Rome
"POLYGON ((273494.17960129667 4624710.079976298, 273494.1796012968 4624213.0613727905, 272998.585894538 4624213.06137279, 272998.585894538 4624710.079976299, 273494.17960129667 4624710.079976298))",0,[],18.44869258291457,Other,36,70,0.05555555555555555,1,0,0,0,0,0,2,0,5,0,0,0,2,Yes,"{'unclassified', 'residential', 'tertiary'}",1.8955223880597014,50.0,Rome
"POLYGON ((273494.1796012968 4624213.0613727905, 273494.1796012967 4623716.04276928, 272998.585894538 4623716.04276928, 272998.585894538 4624213.06137279, 273494.1796012968 4624213.0613727905))",0,[],17.79602762928349,Other,35,72,0.06050420168067227,2,0,6,1,0,0,1,0,0,0,2,0,0,Yes,"{'residential', 'tertiary'}",1.8909090909090909,50.0,Rome
"POLYGON ((273494.1796012967 4623716.04276928, 273494.17960129667 4623219.024165774, 273423.9074294474 4623219.024165773, 273418.3886540312 4623220.943869963, 273412.0666862987 4623222.711305838, 273403.0194022891 4623226.499068508, 273387.5262359916 4623237.604586977, 273360.2104476759 4623250.307315948, 273319.70399139833 4623289.225917036, 273299.5378337976 4623296.845123126, 273277.53015543474 4623333.054863065, 273246.7744116671 4623362.25055022, 273226.76492579945 4623377.167551935, 273207.98529596464 4623388.06646575, 273185.25192234816 4623400.31343564, 273168.7238343329 4623407.117452723, 273164.68109723565 4623405.922959044, 273162.74120697053 4623402.249837844, 273160.9792925354 4623401.038598869, 273158.71659688884 4623400.576828384, 273155.406393719 4623401.2153129075, 273153.0429667169 4623403.0908841025, 273151.6202442511 4623406.537183007, 273152.6974316642 4623412.149434694, 273148.48814986646 4623419.618801108, 273140.8656956195 4623425.529161944, 273122.7928344039 4623436.128030242, 273110.25527061487 4623442.738944683, 273095.28614119766 4623449.33808882, 273083.300544005 4623452.874924414, 273073.321117396 4623454.036223143, 273061.34689915547 4623452.682139801, 273055.5444859192 4623442.473698504, 273052.18683129374 4623441.090809611, 273049.0132593283 4623441.836160607, 273045.9174624226 4623445.557863556, 273046.9091080808 4623449.783445086, 273048.8256016739 4623456.391638858, 273047.4147614742 4623461.260305185, 273039.97686976223 4623469.310121157, 273033.84484467865 4623473.906210651, 273026.2896624877 4623478.2584709395, 273014.954943681 4623483.675439652, 273001.7071783433 4623489.153132608, 272998.58589453786 4623490.09245883, 272998.585894538 4623716.04276928, 273494.1796012967 4623716.04276928))",0,[],7.220843746543778,Other,26,49,0.07538461538461538,1,0,12,1,0,0,10,1,0,1,1,0,1,Yes,"{'secondary', 'residential', 'tertiary'}",1.8148148148148149,50.0,Rome
