geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,school_count,university_count,restaurant_count,place_of_worship_count,community_centre_count,townhall_count,parking_count,library_count,park_count,commercial_count,government_count,civic_count,retail_count,oneway_exists,highway_types,average_lanes,average_maxspeed,city
"POLYGON ((-83071.30593374977 5014102.874190371, -83070.78130689275 5014102.67726729, -82972.3564181308 5014065.645212371, -82936.3192036607 5014038.023558222, -82914.17105625116 5014021.570393945, -82907.69608208816 5014016.7519812975, -82876.64028527634 5013994.293585646, -82833.77470726322 5013966.381147139, -82615.33882161183 5013786.994265012, -83092.19007957657 5013822.514239941, -83071.30593374977 5014102.874190371))",0,[],0.0,Other,3,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,{'tertiary'},,50.0,Turin
"POLYGON ((-82615.33882161183 5013786.994265012, -82594.58722011745 5013769.95239371, -82594.08771597012 5013769.541362047, -82629.69463795878 5013291.5019876165, -83128.97307999036 5013328.689652423, -83092.19007957657 5013822.514239941, -82615.33882161183 5013786.994265012))",0,[],0.120102,Other,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Turin
"POLYGON ((-82629.69463795878 5013291.5019876165, -82664.09514615894 5012829.62531362, -82675.14412557753 5012826.757821708, -82760.7953362097 5012804.70449459, -82840.91537896101 5012810.671589987, -83019.65607259364 5013002.805918584, -83048.16130872164 5012991.534859886, -83077.9048145028 5012991.165531981, -83104.27346962842 5013000.030501595, -83150.24881839997 5013043.038038236, -83128.97307999036 5013328.689652423, -82629.69463795878 5013291.5019876165))",0,[],0.8026162857142854,Other,11,15,0.13636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes,{'unclassified'},1.7142857142857142,30.0,Turin
"POLYGON ((-82760.7953362097 5012804.70449459, -82820.95432955585 5012789.214846948, -82840.91537896101 5012810.671589987, -82760.7953362097 5012804.70449459))",0,[],4.145185,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Turin
"POLYGON ((-82594.08771597012 5013769.541362047, -82506.47510355909 5013697.446812974, -82480.69178413623 5013675.407904503, -82455.37654794322 5013650.432351779, -82354.82461052574 5013566.750030969, -82295.56235577667 5013538.557737615, -82287.80773686199 5013532.614463598, -82267.94143545174 5013523.890228368, -82233.39336524683 5013503.781303921, -82158.16069503233 5013456.425320463, -82117.55997550162 5013426.959395343, -82130.4190650786 5013254.314805491, -82629.69463795878 5013291.5019876165, -82594.08771597012 5013769.541362047))",0,[],1.3962955333333336,Other,13,18,0.11538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes,"{'primary', 'tertiary', 'unclassified'}",2.0,38.75,Turin
"POLYGON ((-82130.4190650786 5013254.314805491, -82167.19830387936 5012760.49542139, -82419.87613397127 5012779.313953998, -82419.08352043969 5012780.740484692, -82348.72327446158 5012912.391820243, -82450.56100794906 5012885.042795985, -82664.09514615894 5012829.62531362, -82629.69463795878 5013291.5019876165, -82130.4190650786 5013254.314805491))",0,[],1.3616292804878045,Other,9,10,0.1388888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,"{'primary', 'unclassified'}",2.5,46.92307692307692,Turin
"POLYGON ((-82167.19830387936 5012760.49542139, -82203.97473565477 5012266.675565332, -82685.15356054856 5012302.509316898, -82675.44900017278 5012320.078981789, -82581.97718054941 5012489.296147991, -82575.69011822634 5012500.492298327, -82500.74259781372 5012633.771747619, -82419.87613397127 5012779.313953998, -82167.19830387936 5012760.49542139))",0,[],0.0852894545454545,Other,5,7,0.35,0,0,0,0,0,0,0,0,1,0,0,0,0,Yes,{'unclassified'},2.0,43.333333333333336,Turin
"POLYGON ((-82203.97473565477 5012266.675565332, -82240.7483601761 5011772.855237317, -82740.02536491817 5011810.033904994, -82706.20172499062 5012264.238030689, -82700.8237493732 5012274.13913551, -82685.15356054856 5012302.509316898, -82203.97473565477 5012266.675565332))",0,[],8.425882206060606,Other,14,26,0.14285714285714285,0,0,0,0,0,0,2,0,1,0,0,0,0,No,{'unclassified'},2.0,50.0,Turin
"POLYGON ((-82240.7483601761 5011772.855237317, -82277.51917721366 5011279.034437349, -82776.79665923887 5011316.210266411, -82740.02536491817 5011810.033904994, -82240.7483601761 5011772.855237317))",0,[],8.058336702380954,industrial,9,14,0.19444444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,No,{'unclassified'},2.0,50.0,Turin
"POLYGON ((-82277.51917721366 5011279.034437349, -82314.28718653752 5010785.213165431, -82463.81770907377 5010796.346207593, -82465.77571458416 5010799.5539988205, -82486.3085953159 5010830.731227472, -82526.36257520516 5010832.838295748, -82537.15973952564 5010832.5968635855, -82552.26734705188 5010838.4640397085, -82560.01654019055 5010842.255725899, -82600.09082049772 5010856.956228332, -82609.57669677795 5010870.742767192, -82633.00640186877 5010905.065432838, -82646.24320506619 5010923.867584041, -82742.83728963463 5010993.102260647, -82748.2006176908 5010997.000063245, -82798.02609769057 5011031.090093041, -82776.79665923887 5011316.210266411, -82277.51917721366 5011279.034437349))",0,[],0.06294100000000004,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Turin
"POLYGON ((-82314.28718653752 5010785.213165431, -82322.71582171961 5010672.005046703, -82340.30423659051 5010672.057852267, -82404.34552392596 5010707.20340439, -82413.20780727826 5010714.7152232425, -82430.66275004647 5010742.20438676, -82451.75278906396 5010776.580311828, -82463.81770907377 5010796.346207593, -82314.28718653752 5010785.213165431))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Turin
"POLYGON ((-82117.55997550162 5013426.959395343, -81972.82822839601 5013321.920674424, -81877.14683155983 5013530.247539529, -81787.90491167596 5013725.360466974, -81594.36479280726 5013710.944180265, -81631.14636134682 5013217.128105807, -82130.4190650786 5013254.314805491, -82117.55997550162 5013426.959395343))",0,[],0.09590169473684207,Other,9,12,0.16666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,"{'tertiary', 'unclassified'}",1.3571428571428572,50.0,Turin
"POLYGON ((-81787.90491167596 5013725.360466974, -81727.73471755337 5013856.912145698, -81704.37858759856 5013911.182628208, -81696.65293207462 5013939.128478089, -81676.26779122662 5013980.061183534, -81665.15016702109 5013974.85197178, -81608.45421600761 5013930.053531382, -81605.02935078787 5013917.775843822, -81601.76334158005 5013910.8672234025, -81580.5099632194 5013896.944234198, -81594.36479280726 5013710.944180265, -81787.90491167596 5013725.360466974))",0,[],0.26174383333333334,Other,2,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,No,None,,,Turin
"POLYGON ((-81631.14636134682 5013217.128105807, -81667.92512309295 5012723.311559623, -82167.19830387936 5012760.49542139, -82130.4190650786 5013254.314805491, -81631.14636134682 5013217.128105807))",0,[],0.5587336590909089,Other,32,50,0.05040322580645161,0,0,2,0,0,0,0,0,0,0,0,0,2,Yes,"{'secondary', 'primary', 'secondary_link', 'residential', 'tertiary', 'unclassified', 'tertiary_link'}",2.6052631578947367,47.142857142857146,Turin
"POLYGON ((-81667.92512309295 5012723.311559623, -81704.70107781608 5012229.494541713, -82203.97473565477 5012266.675565332, -82167.19830387936 5012760.49542139, -81667.92512309295 5012723.311559623))",0,[],0.016363674418604642,Other,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,No,None,,,Turin
"POLYGON ((-81704.70107781608 5012229.494541713, -81741.4742252864 5011735.677052078, -82240.7483601761 5011772.855237317, -82203.97473565477 5012266.675565332, -81704.70107781608 5012229.494541713))",1,[[<POINT (7.615 45.02)>]],3.5943538466666665,Other,20,38,0.1,0,0,0,1,0,0,1,0,1,0,0,0,0,No,None,,,Turin
"POLYGON ((-81741.4742252864 5011735.677052078, -81778.24456527573 5011241.859090722, -82277.51917721366 5011279.034437349, -82240.7483601761 5011772.855237317, -81741.4742252864 5011735.677052078))",0,[],5.6742233049645385,Other,14,32,0.17582417582417584,2,1,0,1,0,0,0,0,1,1,0,0,0,No,None,,,Turin
"POLYGON ((-81778.24456527573 5011241.859090722, -81815.01209755288 5010748.040657649, -81929.40173278458 5010756.557280763, -81966.26821561425 5010782.385841094, -81985.7912208332 5010795.478284947, -82020.39602993557 5010788.546781055, -82059.31371779332 5010766.229602628, -82314.28718653752 5010785.213165431, -82277.51917721366 5011279.034437349, -81778.24456527573 5011241.859090722))",0,[],0.059403165605095565,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Turin
"POLYGON ((-81815.01209755288 5010748.040657649, -81817.57630627765 5010713.599784731, -81841.98029707512 5010725.905871444, -81889.68500005826 5010736.607347262, -81903.15791223862 5010742.715087693, -81915.84701653535 5010749.658360728, -81921.80506300193 5010751.235076113, -81929.40173278458 5010756.557280763, -81815.01209755288 5010748.040657649))",0,[],0.0,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Turin
"POLYGON ((-82059.31371779332 5010766.229602628, -82064.33572087996 5010763.349755908, -82167.22933309781 5010724.190928805, -82202.60671462689 5010710.923646562, -82208.18601626635 5010709.699023835, -82236.49090054492 5010698.8638150785, -82270.85270677588 5010684.9772219015, -82298.70861690375 5010674.44832733, -82306.08896071115 5010671.955128072, -82322.71582171961 5010672.005046703, -82314.28718653752 5010785.213165431, -82059.31371779332 5010766.229602628))",0,[],0.16131062499999999,Other,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,None,,,Turin
