chargerId,serialNumber,sshurl,sshPort,gpsLat,gpsLong,numberStacks,chassis,emergencyStop,doorContactSwitch,standAloneOrBackend,isPublic,simIccid,commissioningDate,chargePointIdentity,customerIccid,serviceExpirationDate,softwareExpirationDate,warrantyExpiration,websocketUrl,locationStreet,locationTown,locationZipCode,locationProvince,locationCountry,locationUpdateNote,calibrationLawOrdered,prohibitSoftwareupdates,needsSpecialAccess,notServiceable,deadManSwitch,hwVersion,telemetrySave,hymaintInstalled,isRemoteLocation,lastSignOfLife,outletList,status_position,status_errorcode,status_hycErrorCode,status_status,status_text,status_updatetime,status_isPrivate,simActivated,simActivationDate,simLastRequest,excludeFromStatistics,isActive,lastMaintenance,softwareVersion,defaultSoftwareVersion,isUtilityExecutionBlocked,hymaintVersion,allNotes,officialEichrechtCompletion,creditCardTerminalActive,endClientId,distributorId,corporationId,operatorId,enableClientWebinterface,endClientName,distributorName,corporationName,operatorName,hasVollmacht,hasCommissioningProtocol,surroundingChargers,isFavourite,sessionLiveViewEnabled,finishedEol,lendeeId,lendeeName
20800,23BZ1509B,10.245.161.30,,45.0413896291706,11.710672816333833,4,HYC_300,False,True,Backend,False,8945020282314664879,2023-12-06T00:00:00,IT*F2X*EF2XITM3001,,,,2025-03-07T00:00:00,ws://in-cpo.evway.net/ocpp/cpo,A13 Bologna - Padova ,Provincia di Rovigo,45023,Veneto,Italy,,,False,False,False,False,4,0,True,False,2024-09-03T20:35:41.376538+00:00,"[{'outletId': 131019, 'chargerId': 20800, 'position': 1, 'type': 'CCS2_400', 'physicalPosition': 1, 'cableLength': 500, 'producer': None, 'errorCode': 'NoError', 'hycErrorCode': 'NoError', 'status': 'Charging', 'text': 'No Error', 'updateTime': '2024-09-03T20:33:19+00:00', 'isPrivate': False}, {'outletId': 131020, 'chargerId': 20800, 'position': 2, 'type': 'CCS2_400', 'physicalPosition': 4, 'cableLength': 500, 'producer': None, 'errorCode': 'NoError', 'hycErrorCode': 'NoError', 'status': 'Available', 'text': 'No Error', 'updateTime': '2024-09-03T10:03:11+00:00', 'isPrivate': False}]",0,NoError,NoError,Charging,,2024-09-03T20:33:19+00:00,False,True,2023-02-13T00:00:00+00:00,2023-02-23T10:00:02.234785+00:00,False,True,,hyc_v1.8.3,,False,2.4.2,[],,False,,180,180,,False,,Free To X S.p.A.,Free To X S.p.A.,,False,False,"[{'chargerId': 6772, 'gpsLat': 44.66244, 'gpsLong': 10.85816, 'serialNumber': '21BZ2008A', 'status': 'Available', 'statusText': None}, {'chargerId': 6590, 'gpsLat': 44.66229, 'gpsLong': 10.85797, 'serialNumber': '21BZ2727B', 'status': 'Available', 'statusText': None}, {'chargerId': 6709, 'gpsLat': 44.66229, 'gpsLong': 10.85801, 'serialNumber': '21BZ2781B', 'status': 'Available', 'statusText': None}, {'chargerId': 8111, 'gpsLat': 44.51957, 'gpsLong': 11.21374, 'serialNumber': '21BZ3097B', 'status': 'Available', 'statusText': None}, {'chargerId': 8112, 'gpsLat': 44.51956, 'gpsLong': 11.21367, 'serialNumber': '21BZ3098B', 'status': 'Available', 'statusText': None}, {'chargerId': 8116, 'gpsLat': 44.5183, 'gpsLong': 11.21429, 'serialNumber': '21BZ3102B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 8118, 'gpsLat': 44.51834, 'gpsLong': 11.21432, 'serialNumber': '21BZ3104B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 8936, 'gpsLat': 44.88013, 'gpsLong': 11.56906, 'serialNumber': '22BZ0550B', 'status': 'Available', 'statusText': None}, {'chargerId': 9006, 'gpsLat': 44.88008, 'gpsLong': 11.56906, 'serialNumber': '22BZ0554B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 9837, 'gpsLat': 44.87931, 'gpsLong': 11.57073, 'serialNumber': '22BZ0661B', 'status': 'Available', 'statusText': None}, {'chargerId': 9836, 'gpsLat': 45.608320030950956, 'gpsLong': 12.297277564364082, 'serialNumber': '22BZ0663B', 'status': 'Available', 'statusText': None}, {'chargerId': 9919, 'gpsLat': 44.87931, 'gpsLong': 11.57079, 'serialNumber': '22BZ0670B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 9843, 'gpsLat': 45.607714, 'gpsLong': 12.298069, 'serialNumber': '22BZ0672B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 12619, 'gpsLat': 44.4277929435558, 'gpsLong': 11.59927773004565, 'serialNumber': '22BZ2238B', 'status': 'Available', 'statusText': None}, {'chargerId': 11428, 'gpsLat': 44.4278511, 'gpsLong': 11.5986996, 'serialNumber': '22BZ2240B', 'status': 'Unavailable', 'statusText': 'Connection lost.'}, {'chargerId': 13425, 'gpsLat': 45.60774184359634, 'gpsLong': 12.298581731769655, 'serialNumber': '22BZ3002B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 13424, 'gpsLat': 44.428896, 'gpsLong': 11.6002905, 'serialNumber': '22BZ3007B', 'status': 'Available', 'statusText': None}, {'chargerId': 13423, 'gpsLat': 44.428383, 'gpsLong': 11.599576, 'serialNumber': '22BZ3008B', 'status': 'Available', 'statusText': None}, {'chargerId': 13420, 'gpsLat': 45.676823, 'gpsLong': 12.172375, 'serialNumber': '22BZ3011B', 'status': 'Available', 'statusText': None}, {'chargerId': 17812, 'gpsLat': 44.62261139860479, 'gpsLong': 11.41988490594841, 'serialNumber': '22BZ5319B', 'status': 'Available', 'statusText': None}, {'chargerId': 17809, 'gpsLat': 44.829025268555, 'gpsLong': 11.594009399414, 'serialNumber': '22BZ5322B', 'status': 'Available', 'statusText': None}, {'chargerId': 16934, 'gpsLat': 44.116922, 'gpsLong': 12.409015, 'serialNumber': '22BZ6969B', 'status': 'Available', 'statusText': None}, {'chargerId': 16935, 'gpsLat': 45.0420310709263, 'gpsLong': 11.709231256806135, 'serialNumber': '22BZ6970B', 'status': 'Available', 'statusText': None}, {'chargerId': 16936, 'gpsLat': 45.040109, 'gpsLong': 11.708764, 'serialNumber': '22BZ6971B', 'status': 'Unavailable', 'statusText': 'Door Opened'}, {'chargerId': 16940, 'gpsLat': 44.62256010204987, 'gpsLong': 11.419845077178076, 'serialNumber': '22BZ6975B', 'status': 'Available', 'statusText': None}, {'chargerId': 16942, 'gpsLat': 44.1169093728499, 'gpsLong': 12.408989135006673, 'serialNumber': '22BZ6977B', 'status': 'Available', 'statusText': None}, {'chargerId': 16943, 'gpsLat': 44.6216434, 'gpsLong': 11.4203974, 'serialNumber': '22BZ6978B', 'status': 'Available', 'statusText': None}, {'chargerId': 16951, 'gpsLat': 44.453754, 'gpsLong': 11.280675, 'serialNumber': '22BZ6986B', 'status': 'Available', 'statusText': None}, {'chargerId': 19747, 'gpsLat': 44.66238507058817, 'gpsLong': 10.858520518762571, 'serialNumber': '23BZ0052B', 'status': 'Available', 'statusText': None}, {'chargerId': 19745, 'gpsLat': 44.66223666034456, 'gpsLong': 10.85800979285428, 'serialNumber': '23BZ0054B', 'status': 'Available', 'statusText': None}, {'chargerId': 39571, 'gpsLat': 44.661802606256444, 'gpsLong': 10.854625413495116, 'serialNumber': '23BZ0433D', 'status': 'Available', 'statusText': 'No Error'}, {'chargerId': 36831, 'gpsLat': 44.6617823, 'gpsLong': 10.8555736, 'serialNumber': '23BZ0435D', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 19520, 'gpsLat': 44.151210607503884, 'gpsLong': 11.193671191410036, 'serialNumber': '23BZ1034B', 'status': 'Available', 'statusText': None}, {'chargerId': 19521, 'gpsLat': 44.151073551935944, 'gpsLong': 11.19363641216908, 'serialNumber': '23BZ1035B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 19530, 'gpsLat': 44.456202007477124, 'gpsLong': 11.279479255591484, 'serialNumber': '23BZ1044B', 'status': 'Available', 'statusText': None}, {'chargerId': 20810, 'gpsLat': 44.4525, 'gpsLong': 11.2796, 'serialNumber': '23BZ1499B', 'status': 'Available', 'statusText': None}, {'chargerId': 20801, 'gpsLat': 44.4848, 'gpsLong': 11.2583, 'serialNumber': '23BZ1508B', 'status': 'Available', 'statusText': None}, {'chargerId': 20799, 'gpsLat': 45.029393, 'gpsLong': 11.701105, 'serialNumber': '23BZ1510B', 'status': 'Unavailable', 'statusText': 'Connection lost.'}, {'chargerId': 83753, 'gpsLat': 44.4277, 'gpsLong': 11.6013, 'serialNumber': '24BZ1693B', 'status': 'Charging', 'statusText': None}, {'chargerId': 83768, 'gpsLat': 44.4277, 'gpsLong': 11.6013, 'serialNumber': '24BZ1708B', 'status': 'Available', 'statusText': None}]",False,False,True,,
17737,22BZ5330B,10.245.22.116,,42.02954808589307,11.962168151083443,4,HYC_300,False,True,Backend,False,8945020282314318518,2023-03-02T00:00:00,IT*F2X*EF2XITL2101,,,,2024-12-02T00:00:00,ws://in-cpo.evway.net/ocpp/cpo,Autostrada Azzurra ,Città metropolitana di Roma Capitale,00059,Lazio,Italy,"area di Servizio Tirreno Ovest, lungo l'Autostrada A12 Roma - Civitavecchia:",,False,False,False,False,4,0,True,False,2024-09-03T20:33:37.978534+00:00,"[{'outletId': 114049, 'chargerId': 17737, 'position': 1, 'type': 'CCS2_400', 'physicalPosition': 1, 'cableLength': 500, 'producer': None, 'errorCode': 'NoError', 'hycErrorCode': 'NoError', 'status': 'Available', 'text': 'No Error', 'updateTime': '2024-09-03T18:14:17+00:00', 'isPrivate': False}, {'outletId': 114050, 'chargerId': 17737, 'position': 2, 'type': 'CCS2_400', 'physicalPosition': 4, 'cableLength': 500, 'producer': None, 'errorCode': 'NoError', 'hycErrorCode': 'NoError', 'status': 'Available', 'text': 'No Error', 'updateTime': '2024-09-03T18:02:03+00:00', 'isPrivate': False}]",0,NoError,NoError,Available,,2024-09-03T18:14:17+00:00,False,True,2022-11-18T00:00:00+00:00,2022-12-01T12:40:01.944547+00:00,False,True,,hyc_v1.8.3,,False,2.4.2,"[{'chargerNoteId': 990918, 'chargerId': 17737, 'creationDate': '2024-04-03T09:49:08.834021', 'user': 'system', 'note': 'Shunt configuraton from position 5 to 2 successful'}, {'chargerNoteId': 734171, 'chargerId': 17737, 'creationDate': '2024-02-05T17:05:43.114642', 'user': 'system', 'note': 'Update to hyc_v1.8.2 done!'}]",,False,,180,180,,False,,Free To X S.p.A.,Free To X S.p.A.,,False,False,"[{'chargerId': 6771, 'gpsLat': 42.49917, 'gpsLong': 12.31096, 'serialNumber': '21BZ2009A', 'status': 'Available', 'statusText': None}, {'chargerId': 6710, 'gpsLat': 42.49929, 'gpsLong': 12.31107, 'serialNumber': '21BZ2780B', 'status': 'Available', 'statusText': None}, {'chargerId': 6708, 'gpsLat': 42.49927, 'gpsLong': 12.31106, 'serialNumber': '21BZ2782B', 'status': 'Available', 'statusText': None}, {'chargerId': 9005, 'gpsLat': 42.03136484930663, 'gpsLong': 11.96287806209704, 'serialNumber': '22BZ0553B', 'status': 'Available', 'statusText': None}, {'chargerId': 9726, 'gpsLat': 42.03137331652554, 'gpsLong': 11.962792231411816, 'serialNumber': '22BZ0677B', 'status': 'Available', 'statusText': None}, {'chargerId': 13442, 'gpsLat': 41.8914925, 'gpsLong': 12.7594371, 'serialNumber': '22BZ3003B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 13445, 'gpsLat': 41.88976488263891, 'gpsLong': 12.758369210890834, 'serialNumber': '22BZ3017B', 'status': 'Available', 'statusText': 'No Error'}, {'chargerId': 13447, 'gpsLat': 41.9025, 'gpsLong': 12.752471, 'serialNumber': '22BZ3019B', 'status': 'Available', 'statusText': 'No Error'}, {'chargerId': 13448, 'gpsLat': 41.89188154748638, 'gpsLong': 12.758657253033844, 'serialNumber': '22BZ3020B', 'status': 'Available', 'statusText': 'No Error'}, {'chargerId': 17816, 'gpsLat': 42.316788, 'gpsLong': 12.492107, 'serialNumber': '22BZ5315B', 'status': 'Available', 'statusText': None}, {'chargerId': 17811, 'gpsLat': 42.318209, 'gpsLong': 12.491354, 'serialNumber': '22BZ5320B', 'status': 'Available', 'statusText': None}, {'chargerId': 17738, 'gpsLat': 42.87650230358312, 'gpsLong': 12.017141551638364, 'serialNumber': '22BZ5329B', 'status': 'Available', 'statusText': None}, {'chargerId': 17736, 'gpsLat': 42.032747, 'gpsLong': 11.953672, 'serialNumber': '22BZ5331B', 'status': 'Available', 'statusText': None}, {'chargerId': 17735, 'gpsLat': 42.868913, 'gpsLong': 12.026451, 'serialNumber': '22BZ5332B', 'status': 'Available', 'statusText': None}, {'chargerId': 17734, 'gpsLat': 42.8761818, 'gpsLong': 12.0173079, 'serialNumber': '22BZ5333B', 'status': 'Available', 'statusText': None}, {'chargerId': 17733, 'gpsLat': 42.799503, 'gpsLong': 12.020228, 'serialNumber': '22BZ5351B', 'status': 'Available', 'statusText': None}, {'chargerId': 17424, 'gpsLat': 41.8498347, 'gpsLong': 12.7328198, 'serialNumber': '22BZ5353B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 17422, 'gpsLat': 41.8498347, 'gpsLong': 12.7328198, 'serialNumber': '22BZ5355B', 'status': 'Available', 'statusText': None}, {'chargerId': 19743, 'gpsLat': 42.36412917089691, 'gpsLong': 12.478752310868412, 'serialNumber': '23BZ0056B', 'status': 'Available', 'statusText': None}, {'chargerId': 19742, 'gpsLat': 42.624796, 'gpsLong': 12.231543, 'serialNumber': '23BZ0057B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 19518, 'gpsLat': 42.119499, 'gpsLong': 12.61847, 'serialNumber': '23BZ1032B', 'status': 'Available', 'statusText': None}, {'chargerId': 19519, 'gpsLat': 42.034378, 'gpsLong': 12.648893, 'serialNumber': '23BZ1033B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 20796, 'gpsLat': 42.628433, 'gpsLong': 12.230046, 'serialNumber': '23BZ1513B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 20790, 'gpsLat': 42.364143, 'gpsLong': 12.4788065, 'serialNumber': '23BZ1519B', 'status': 'Available', 'statusText': None}, {'chargerId': 76415, 'gpsLat': 42.62348381178956, 'gpsLong': 12.232490713525506, 'serialNumber': '24BZ5260D', 'status': 'Available', 'statusText': 'Client Modem connected'}]",False,False,True,,
83776,24BZ1716B,10.246.181.216,,43.8127,11.154,4,HYC_300,False,True,Backend,False,8945020282312848185,2024-08-09T00:00:00,,,,,,,,,,,Italy,CellTower localization!,,False,False,False,False,4,0,False,False,2024-09-03T20:35:18.908548+00:00,"[{'outletId': 1463518, 'chargerId': 83776, 'position': 1, 'type': 'CCS2_400', 'physicalPosition': 1, 'cableLength': 500, 'producer': None, 'errorCode': 'NoError', 'hycErrorCode': None, 'status': 'Available', 'text': 'No Error', 'updateTime': '2024-09-02T17:50:29+00:00', 'isPrivate': False}, {'outletId': 1463519, 'chargerId': 83776, 'position': 2, 'type': 'CCS2_400', 'physicalPosition': 4, 'cableLength': 500, 'producer': None, 'errorCode': 'NoError', 'hycErrorCode': None, 'status': 'Available', 'text': 'No Error', 'updateTime': '2024-09-03T12:10:57+00:00', 'isPrivate': False}]",0,NoError,NoError,Available,,2024-09-03T12:10:57+00:00,False,False,2024-05-28T00:00:00+00:00,2024-06-14T09:35:10.026761+00:00,False,True,,hyc_v1.7.3,,False,,[],,False,,180,180,,False,,Free To X S.p.A.,Free To X S.p.A.,,False,False,"[{'chargerId': 6772, 'gpsLat': 44.66244, 'gpsLong': 10.85816, 'serialNumber': '21BZ2008A', 'status': 'Available', 'statusText': None}, {'chargerId': 6590, 'gpsLat': 44.66229, 'gpsLong': 10.85797, 'serialNumber': '21BZ2727B', 'status': 'Available', 'statusText': None}, {'chargerId': 6709, 'gpsLat': 44.66229, 'gpsLong': 10.85801, 'serialNumber': '21BZ2781B', 'status': 'Available', 'statusText': None}, {'chargerId': 8111, 'gpsLat': 44.51957, 'gpsLong': 11.21374, 'serialNumber': '21BZ3097B', 'status': 'Available', 'statusText': None}, {'chargerId': 8112, 'gpsLat': 44.51956, 'gpsLong': 11.21367, 'serialNumber': '21BZ3098B', 'status': 'Available', 'statusText': None}, {'chargerId': 8116, 'gpsLat': 44.5183, 'gpsLong': 11.21429, 'serialNumber': '21BZ3102B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 8118, 'gpsLat': 44.51834, 'gpsLong': 11.21432, 'serialNumber': '21BZ3104B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 10287, 'gpsLat': 43.65052, 'gpsLong': 11.46442, 'serialNumber': '22BZ0561B', 'status': 'Available', 'statusText': None}, {'chargerId': 9840, 'gpsLat': 43.81879540319122, 'gpsLong': 11.172247703403862, 'serialNumber': '22BZ0660B', 'status': 'Available', 'statusText': None}, {'chargerId': 9729, 'gpsLat': 43.81879153258581, 'gpsLong': 11.17229195985093, 'serialNumber': '22BZ0665B', 'status': 'Available', 'statusText': None}, {'chargerId': 9817, 'gpsLat': 43.83179219080415, 'gpsLong': 11.16010001834332, 'serialNumber': '22BZ0674B', 'status': 'Available', 'statusText': None}, {'chargerId': 9466, 'gpsLat': 43.65052, 'gpsLong': 11.46448, 'serialNumber': '22BZ0675B', 'status': 'Available', 'statusText': None}, {'chargerId': 10268, 'gpsLat': 43.831800414049304, 'gpsLong': 11.160087277850982, 'serialNumber': '22BZ0679B', 'status': 'Available', 'statusText': 'Door Opened'}, {'chargerId': 10549, 'gpsLat': 43.58300139576382, 'gpsLong': 11.522125002221816, 'serialNumber': '22BZ0690B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 10582, 'gpsLat': 43.58292202603713, 'gpsLong': 11.522620177756425, 'serialNumber': '22BZ0691B', 'status': 'Available', 'statusText': None}, {'chargerId': 12619, 'gpsLat': 44.4277929435558, 'gpsLong': 11.59927773004565, 'serialNumber': '22BZ2238B', 'status': 'Available', 'statusText': None}, {'chargerId': 11428, 'gpsLat': 44.4278511, 'gpsLong': 11.5986996, 'serialNumber': '22BZ2240B', 'status': 'Unavailable', 'statusText': 'Connection lost.'}, {'chargerId': 13424, 'gpsLat': 44.428896, 'gpsLong': 11.6002905, 'serialNumber': '22BZ3007B', 'status': 'Available', 'statusText': None}, {'chargerId': 13423, 'gpsLat': 44.428383, 'gpsLong': 11.599576, 'serialNumber': '22BZ3008B', 'status': 'Available', 'statusText': None}, {'chargerId': 17812, 'gpsLat': 44.62261139860479, 'gpsLong': 11.41988490594841, 'serialNumber': '22BZ5319B', 'status': 'Available', 'statusText': None}, {'chargerId': 17807, 'gpsLat': 43.4050125, 'gpsLong': 11.7649416, 'serialNumber': '22BZ5324B', 'status': 'Available', 'statusText': None}, {'chargerId': 17738, 'gpsLat': 42.87650230358312, 'gpsLong': 12.017141551638364, 'serialNumber': '22BZ5329B', 'status': 'Available', 'statusText': None}, {'chargerId': 17735, 'gpsLat': 42.868913, 'gpsLong': 12.026451, 'serialNumber': '22BZ5332B', 'status': 'Available', 'statusText': None}, {'chargerId': 17734, 'gpsLat': 42.8761818, 'gpsLong': 12.0173079, 'serialNumber': '22BZ5333B', 'status': 'Available', 'statusText': None}, {'chargerId': 16937, 'gpsLat': 43.395714, 'gpsLong': 11.760434, 'serialNumber': '22BZ6972B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 16938, 'gpsLat': 43.40804784777996, 'gpsLong': 11.763220279967504, 'serialNumber': '22BZ6973B', 'status': 'Available', 'statusText': None}, {'chargerId': 16940, 'gpsLat': 44.62256010204987, 'gpsLong': 11.419845077178076, 'serialNumber': '22BZ6975B', 'status': 'Available', 'statusText': None}, {'chargerId': 16943, 'gpsLat': 44.6216434, 'gpsLong': 11.4203974, 'serialNumber': '22BZ6978B', 'status': 'Available', 'statusText': None}, {'chargerId': 16947, 'gpsLat': 43.404625, 'gpsLong': 11.76227, 'serialNumber': '22BZ6982B', 'status': 'Unavailable', 'statusText': 'Connection lost.'}, {'chargerId': 16951, 'gpsLat': 44.453754, 'gpsLong': 11.280675, 'serialNumber': '22BZ6986B', 'status': 'Available', 'statusText': None}, {'chargerId': 19747, 'gpsLat': 44.66238507058817, 'gpsLong': 10.858520518762571, 'serialNumber': '23BZ0052B', 'status': 'Available', 'statusText': None}, {'chargerId': 19745, 'gpsLat': 44.66223666034456, 'gpsLong': 10.85800979285428, 'serialNumber': '23BZ0054B', 'status': 'Available', 'statusText': None}, {'chargerId': 39571, 'gpsLat': 44.661802606256444, 'gpsLong': 10.854625413495116, 'serialNumber': '23BZ0433D', 'status': 'Available', 'statusText': 'No Error'}, {'chargerId': 36831, 'gpsLat': 44.6617823, 'gpsLong': 10.8555736, 'serialNumber': '23BZ0435D', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 19520, 'gpsLat': 44.151210607503884, 'gpsLong': 11.193671191410036, 'serialNumber': '23BZ1034B', 'status': 'Available', 'statusText': None}, {'chargerId': 19521, 'gpsLat': 44.151073551935944, 'gpsLong': 11.19363641216908, 'serialNumber': '23BZ1035B', 'status': 'Available', 'statusText': 'Client Modem connected'}, {'chargerId': 19530, 'gpsLat': 44.456202007477124, 'gpsLong': 11.279479255591484, 'serialNumber': '23BZ1044B', 'status': 'Available', 'statusText': None}, {'chargerId': 20810, 'gpsLat': 44.4525, 'gpsLong': 11.2796, 'serialNumber': '23BZ1499B', 'status': 'Available', 'statusText': None}, {'chargerId': 20801, 'gpsLat': 44.4848, 'gpsLong': 11.2583, 'serialNumber': '23BZ1508B', 'status': 'Available', 'statusText': None}, {'chargerId': 83753, 'gpsLat': 44.4277, 'gpsLong': 11.6013, 'serialNumber': '24BZ1693B', 'status': 'Charging', 'statusText': None}, {'chargerId': 83756, 'gpsLat': 43.0941, 'gpsLong': 11.7806, 'serialNumber': '24BZ1696B', 'status': 'Available', 'statusText': None}, {'chargerId': 83759, 'gpsLat': 43.0941, 'gpsLong': 11.7806, 'serialNumber': '24BZ1699B', 'status': 'Available', 'statusText': None}, {'chargerId': 83768, 'gpsLat': 44.4277, 'gpsLong': 11.6013, 'serialNumber': '24BZ1708B', 'status': 'Available', 'statusText': None}, {'chargerId': 83772, 'gpsLat': 43.0941, 'gpsLong': 11.7806, 'serialNumber': '24BZ1712B', 'status': 'Available', 'statusText': None}, {'chargerId': 83777, 'gpsLat': 43.4081, 'gpsLong': 11.7649, 'serialNumber': '24BZ1717B', 'status': 'Available', 'statusText': None}, {'chargerId': 83779, 'gpsLat': 43.8226, 'gpsLong': 11.1515, 'serialNumber': '24BZ1719B', 'status': 'Available', 'statusText': None}, {'chargerId': 83789, 'gpsLat': 43.6359, 'gpsLong': 11.4559, 'serialNumber': '24BZ1729B', 'status': 'Available', 'statusText': None}]",False,,True,,
